gbifID	accessRights	bibliographicCitation	language	license	modified	publisher	references	rightsHolder	type	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	recordedByID	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	caste	behavior	vitality	establishmentMeans	degreeOfEstablishment	pathway	georeferenceVerificationStatus	occurrenceStatus	preparations	disposition	associatedMedia	associatedOccurrences	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOrganisms	previousIdentifications	organismRemarks	materialEntityID	materialEntityRemarks	verbatimLabel	materialSampleID	eventID	parentEventID	eventType	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	sampleSizeValue	sampleSizeUnit	samplingEffort	fieldNotes	eventRemarks	projectTitle	projectID	fundingAttribution	fundingAttributionID	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	country	countryCode	stateProvince	county	municipality	locality	verbatimLocality	minimumElevationInMeters	maximumElevationInMeters	verbatimElevation	verticalDatum	minimumDepthInMeters	maximumDepthInMeters	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinates	verbatimLatitude	verbatimLongitude	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	verbatimIdentification	identificationQualifier	typeStatus	identifiedBy	identifiedByID	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	superfamily	family	subfamily	tribe	subtribe	genus	genericName	subgenus	infragenericEpithet	specificEpithet	infraspecificEpithet	cultivarEpithet	taxonRank	verbatimTaxonRank	scientificNameAuthorship	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks
6220002303				https://creativecommons.org/licenses/by/4.0/	2026-06-11T19:16:00		https://specieslink.net/guid/40/452662	Herbário do Museu Botânico Municipal			https://specieslink.net/col/40		MBM	MBM		Museu Botânico Municipal de Curitiba	PreservedSpecimen				https://specieslink.net/guid/40/452662	452662	85	Valente, E.; Baumgratz, J.F.A.; Bovini, M.; Ferreira, C.D.M.; Leite, G.A.															present			https://images.cria.org.br/viewer/MBM452662						Heliófila, árvore. Folhas verdes, flores brancas. 6 metros de altura. Habitat: Beira de estrada de ferro.															2018-5-21				2018	5	21																				Brazil		Minas Gerais		Arcos	Calciolândia. Estrada de Ferro próximo ao Rio São Miguel		593											-20.2377777	-45.6608333	WGS84																																																													Plantae					Lauraceae																		
6184282493				CC BY 4.0 (https://creativecommons.org/licenses/by/4.0/legalcode#languages)	2026-03-24 17:09:51-0300			Rio de Janeiro Botanical Garden		04.936.616/0001-20			JBRJ	RB	RB - Rio de Janeiro Botanical Garden Herbarium Collection		PreservedSpecimen			"{""project"" : ""Inventário Florestal Nacional - IFN""}"	urn:catalog:JBRJ:RB:1604946	RB01604946	1719	R.P. Viana																							RB 901491	Arbusto. Fuste de base outros. Flor de cor verde clara.															2025-02-07				2025	02	07																				Brasil	BR	Minas Gerais		Pains	Conglomerado MG_1253, subunidade 2, subparcela 1, indivíduo 4. Formulário F8. UTM do Ponto Central: E(424846m) N(7750730m), fuso do GPS (23K).													-20.3400000	-45.7200000						20º20´24´´	45º43´12´´W																															aff.		D.Monteiro		2026-3-3												Baccharis aff. trinervis Pers.								Plantae					Asteraceae				Baccharis				trinervis			sp.		Pers.					
6184282488				CC BY 4.0 (https://creativecommons.org/licenses/by/4.0/legalcode#languages)	2026-05-15 16:54:25-0300			Rio de Janeiro Botanical Garden		04.936.616/0001-20			JBRJ	RB	RB - Rio de Janeiro Botanical Garden Herbarium Collection		PreservedSpecimen			"{""project"" : ""Inventário Florestal Nacional - IFN""}"	urn:catalog:JBRJ:RB:1603893	RB01603893	1701	R.P. Viana																							RB 900473	Árvore com 7.4m de altura e DAP de 11.4cm. Fuste de base reta, casca áspera fina, externamente de cor verde acinzentada, internamente de cor bege, odor do corte cítrico. Com acúleos. Fruto imaturo, carnoso, oval, 0.2x0.3cm, coloração externa verde, interna verde claro.															2025-2-7				2025	2	7																				Brasil	BR	Minas Gerais		Pains	Conglomerado MG_1253, subunidade 1, subparcela 6, indivíduo 30. Formulário F6. UTM do Ponto Central: E(424846m) N(7750730m), fuso do GPS (23K).													-20.3400000	-45.7200000						20º20´24´´	45º43´12´´W																																	A.A. Corrêa		2026-3-23												Zanthoxylum rhoifolium Lam.								Plantae					Rutaceae				Zanthoxylum				rhoifolium			sp.		Lam.					
6184282054				CC BY 4.0 (https://creativecommons.org/licenses/by/4.0/legalcode#languages)	2026-05-19 14:25:15-0300			Rio de Janeiro Botanical Garden		04.936.616/0001-20			JBRJ	RB	RB - Rio de Janeiro Botanical Garden Herbarium Collection		PreservedSpecimen			"{""project"" : ""Inventário Florestal Nacional - IFN""}"	urn:catalog:JBRJ:RB:1602985	RB01602985	1705	R.P. Viana																							RB 899698	Árvore com 6.9m de altura e DAP de 26.1cm. Fuste de base digitada, casca fissurada grossa, externamente de cor marrom escura, internamente de cor rôsea, desprendimento da casca em placas lenhosas. Fruto imaturo, carnoso, oval,                     0.4x0.3cm, coloração externa verde, interna verde claro.															2025-2-7				2025	2	7																				Brasil	BR	Minas Gerais		Pains	Conglomerado MG_1253, subunidade 2, subparcela 3, indivíduo 3. Formulário F6. UTM do Ponto Central: E(424846m) N(7750730m), fuso do GPS (23K).													-20.3400000	-45.7200000						20º20´24´´	45º43´12´´W																																	A.A CORRÊA		2026-5-5												Tapirira guianensis Aubl.								Plantae					Anacardiaceae				Tapirira				guianensis			sp.		Aubl.					
6184281968				CC BY 4.0 (https://creativecommons.org/licenses/by/4.0/legalcode#languages)	2026-05-19 14:25:59-0300			Rio de Janeiro Botanical Garden		04.936.616/0001-20			JBRJ	RB	RB - Rio de Janeiro Botanical Garden Herbarium Collection		PreservedSpecimen			"{""project"" : ""Inventário Florestal Nacional - IFN""}"	urn:catalog:JBRJ:RB:1602984	RB01602984	1725	R.P. Viana																							RB 899697	Arbusto. Fuste de base reta. Fruto imaturo, carnoso, oval, 0.7x0.5cm, coloração externa verde, interna verde claro.															2025-2-7				2025	2	7																				Brasil	BR	Minas Gerais		Pains	Conglomerado MG_1253, subunidade 4, subparcela 10, indivíduo 10. Formulário F8. UTM do Ponto Central: E(424846m) N(7750730m), fuso do GPS (23K).													-20.3400000	-45.7200000						20º20´24´´	45º43´12´´W																																	A.A CORRÊA		2026-5-5												Tapirira guianensis Aubl.								Plantae					Anacardiaceae				Tapirira				guianensis			sp.		Aubl.					
6184281718				CC BY 4.0 (https://creativecommons.org/licenses/by/4.0/legalcode#languages)	2026-06-02 20:31:46-0300			Rio de Janeiro Botanical Garden		04.936.616/0001-20			JBRJ	RB	RB - Rio de Janeiro Botanical Garden Herbarium Collection		PreservedSpecimen			"{""project"" : ""Inventário Florestal Nacional - IFN""}"	urn:catalog:JBRJ:RB:1604911	RB01604911	1718	R.P. Viana																							RB 901456	Liana / Cipó. Fuste de base outros. Flor de cor amarela.															2025-2-7				2025	2	7																				Brasil	BR	Minas Gerais		Pains	Conglomerado MG_1253, subunidade 2, subparcela 1, indivíduo 3. Formulário F8. UTM do Ponto Central: E(424846m) N(7750730m), fuso do GPS (23K).													-20.3400000	-45.7200000						20º20´24´´	45º43´12´´W																																	D. Monteiro		2026-3-10												Gouania latifolia Reissek								Plantae					Rhamnaceae				Gouania				latifolia			sp.		Reissek					
6184281344				CC BY 4.0 (https://creativecommons.org/licenses/by/4.0/legalcode#languages)	2026-06-08 16:36:02-0300			Rio de Janeiro Botanical Garden		04.936.616/0001-20			JBRJ	RB	RB - Rio de Janeiro Botanical Garden Herbarium Collection		PreservedSpecimen			"{""project"" : ""Inventário Florestal Nacional - IFN""}"	urn:catalog:JBRJ:RB:1603828	RB01603828	1707	R.P. Viana																							RB 900409	Árvore com 6.1m de altura e DAP de 7.6cm. Fuste de base reta, casca estriada fina, externamente de cor laranja fosca, internamente de cor creme. Flor (botão).															2025-2-7				2025	2	7																				Brasil	BR	Minas Gerais		Pains	Conglomerado MG_1253, subunidade 2, subparcela 10, indivíduo 8. Formulário F6. UTM do Ponto Central: E(424846m) N(7750730m), fuso do GPS (23K).													-20.3400000	-45.7200000						20º20´24´´	45º43´12´´W																															cf.		A.A. Corrêa		2026-5-29												Croton cf. salutaris Casar.								Plantae					Euphorbiaceae				Croton				salutaris			sp.		Casar.					
6184281004				CC BY 4.0 (https://creativecommons.org/licenses/by/4.0/legalcode#languages)	2026-03-13 16:05:04-0300			Rio de Janeiro Botanical Garden		04.936.616/0001-20			JBRJ	RB	RB - Rio de Janeiro Botanical Garden Herbarium Collection		PreservedSpecimen			"{""project"" : ""Inventário Florestal Nacional - IFN""}"	urn:catalog:JBRJ:RB:1603736	RB01603736	1728	R.P. Viana																							RB 900333	Herbácea. Fruto imaturo, seco, espiga, 0.1x0.1cm, coloração externa verde, interna branca esverdeada.															2025-02-07				2025	02	07																				Brasil	BR	Minas Gerais		Pains	Conglomerado MG_1253, subunidade 3, subparcela 1, indivíduo 1. Formulário F9. UTM do Ponto Central: E(424846m) N(7750730m), fuso do GPS (23K).													-20.3400000	-45.7200000						20º20´24´´	45º43´12´´W																																															Poaceae								Plantae					Poaceae								POACEAE			fam.							
6163445973				CC BY 4.0 (https://creativecommons.org/licenses/by/4.0/legalcode#languages)	2026-06-17 14:47:55-0300			Rio de Janeiro Botanical Garden		04.936.616/0001-20			JBRJ	RB	RB - Rio de Janeiro Botanical Garden Herbarium Collection		PreservedSpecimen			"{""project"" : ""Inventário Florestal Nacional - IFN""}"	urn:catalog:JBRJ:RB:1602965	RB01602965	1720	R.P. Viana																							RB 899678	Liana / Cipó. Fuste de base reta. Flor de cor amarela.															2025-2-7				2025	2	7																				Brasil	BR	Minas Gerais		Pains	Conglomerado MG_1253, subunidade 2, subparcela 1, indivíduo 5. Formulário F8. UTM do Ponto Central: E(424846m) N(7750730m), fuso do GPS (23K).													-20.3400000	-45.7200000						20º20´24´´	45º43´12´´W																																	I.T. Lopes		2026-6												Wilbrandia hibiscoides Silva Manso								Plantae					Cucurbitaceae				Wilbrandia				hibiscoides			sp.		Silva Manso					
6163445927				CC BY 4.0 (https://creativecommons.org/licenses/by/4.0/legalcode#languages)	2026-03-03 19:42:24-0300			Rio de Janeiro Botanical Garden		04.936.616/0001-20			JBRJ	RB	RB - Rio de Janeiro Botanical Garden Herbarium Collection		PreservedSpecimen			"{""project"" : ""Inventário Florestal Nacional - IFN""}"	urn:catalog:JBRJ:RB:1602963	RB01602963	1709	R.P. Viana																							RB 899676	Árvore com 4.4m de altura e DAP de 15.6cm. Fuste de base reta, casca fendida grossa, externamente de cor bege, internamente de cor amarela, desprendimento da casca em placas lenhosas. Com acúleos. Fruto imaturo, carnoso, oval, 0.7x0.6cm, coloração externa verde, interna bege.															2025-02-07				2025	02	07																				Brasil	BR	Minas Gerais		Pains	Conglomerado MG_1253, subunidade 3, subparcela 5, indivíduo 18. Formulário F6. UTM do Ponto Central: E(424846m) N(7750730m), fuso do GPS (23K).													-20.3400000	-45.7200000						20º20´24´´	45º43´12´´W																																	D. Monteiro		2026-3-3												Matayba guianensis Aubl.								Plantae					Sapindaceae				Matayba				guianensis			sp.		Aubl.					
6160800509				https://creativecommons.org/licenses/by/4.0/	2026-06-25T12:21:56		https://specieslink.net/guid/15/41427	Herbário Rioclarense			https://specieslink.net/col/15		UNESP-RC	HRCB		Universidade Estadual Paulista - Campus de Rio Claro	PreservedSpecimen				https://specieslink.net/guid/15/41427	41427	389	Melo, P.H.A.											nativa				present									Trepadeira. Terrestre. Flores verdes Habitat: Sobre afloramento calcáreo															2003-2-1				2003	2	1																				Brasil		Minas Gerais		Arcos	Fazenda Faroeste Margem direita do Rio São Miguel													-20.251389	-45.662972	WGS84																																							Araújo, D.		2012-2-24												Dioscorea leptostachya								Plantae					Dioscoreaceae				Dioscorea				leptostachya					Gardner					
5934868305				https://creativecommons.org/licenses/by/4.0/	2026-05-04T19:40:16		https://specieslink.net/guid/391/14220	Herbário do Centro de Ciências e Tecnologias para a Sustentabilidade			https://specieslink.net/col/391		UFSCar	SORO		Universidade Federal de São Carlos	PreservedSpecimen				https://specieslink.net/guid/391/14220	14220	GO 470	Olsthoorn, G.															present									Notas: Plantas rupícolas, ramificadas na base, 4 m alt., tronco geralmente ausente, 4-5-costelas largas, ramos robustos, aréolas distais inermes, espinhos curtos em ramos basais e cactos jovens. Flores 11,5-13 x 10 cm. Planta mantida em cultivo por Gerardus Olsthoorn (L45V7). Floresceu em cultivo: 17/11/2024. |															2024-3-24				2024	3	24																				Brasil		Minas Gerais		Pains	Afloramento de calcário Bambuí (L45)			705										-20.376611	-45.670056	WGS84																																							Olsthoorn, G.														Cereus								Plantae					Cactaceae				Cereus														
5933032335				https://creativecommons.org/licenses/by/4.0/	2026-06-16T02:10:43		https://specieslink.net/guid/220/147248	Herbário da UFMG - Fanerógamas, Algas e Fungos			https://specieslink.net/col/220		UFMG	BHCB		Universidade Federal de Minas Gerais	PreservedSpecimen				https://specieslink.net/guid/220/147248	147248	6	Mansur, T															present									Floresta Estacional Semidecidual.															2008-11-28				2008	11	28																				Brasil		Minas Gerais		Pains														-20.3709	-45.5941	WGS84																																									0-0-0												Ocotea								Plantae					Lauraceae				Ocotea														
5868800431				https://creativecommons.org/licenses/by/4.0/	2026-06-24T22:06:00		https://specieslink.net/guid/229/43913	Herbário Leopoldo Krieger			https://specieslink.net/col/229		UFJF	CESJ		Universidade Federal de Juiz de Fora	PreservedSpecimen				https://specieslink.net/guid/229/43913	43913	214	P.H.A. Melo											nativa				present									Arbórea 5m, sobre afloramento calcáreo, corola creme rosada, odor forte e desagradável.															2002-11-16				2002	11	16																				Brasil		Minas Gerais		Iguatama	Fazenda Faroeste													-20.256389	-45.669167	WGS84																																							J.A. Lombardi		0-0-0												Cedrela odorata								Plantae	Angiosperma				Meliaceae				Cedrela				odorata					L.					
5867705718				CC BY 4.0 (https://creativecommons.org/licenses/by/4.0/legalcode#languages)	2025-09-24 14:32:53-0300			Rio de Janeiro Botanical Garden		04.936.616/0001-20			JBRJ	RB	RB - Rio de Janeiro Botanical Garden Herbarium Collection		PreservedSpecimen			"{""project"" : ""Vegetação sobre rochas calcárias na Caatinga, Cerrado e Mata Atlântica""}"	urn:catalog:JBRJ:RB:1591342	RB01591342	1116	P.H.A. Melo																							RB 890767	Trepadeira, terrícola. Prensada em álcool 70, amostra preservada em sílica!															2004-3-3				2004	3	3																				Brasil	BR	Minas Gerais		Pains	Fazenda Amargoso, MG 439 Km 16. Encosta de afloramento													-20.3808334	-45.6616667						20º22´51´´	45º39´42´´W																																															Banisteriopsis								Plantae					Malpighiaceae				Banisteriopsis				Banisteriopsis			gen.							
5867704938				CC BY 4.0 (https://creativecommons.org/licenses/by/4.0/legalcode#languages)	2025-09-19 14:12:20-0300			Rio de Janeiro Botanical Garden		04.936.616/0001-20			JBRJ	RB	RB - Rio de Janeiro Botanical Garden Herbarium Collection		PreservedSpecimen				urn:catalog:JBRJ:RB:1591063	RB01591063	1765	P.H.A. Melo; L.C.M. da Silva																							RB 890534	Erva, saxícola, interior do afloramento, flores amarelas, frutos imaturos verdes, tricomas viscosos															2006-12-14				2006	12	14																				Brasil	BR	Minas Gerais		Arcos	Fazenda Faraoeste, margem direita do Rio São Miguel													-20.2663889	-45.6602778						20º15´59´´	45º39´37´´W																																	P.H.A. Melo		2018-7-16												Mentzelia aspera L.								Plantae					Loasaceae				Mentzelia				aspera			sp.		L.					
5867704830				CC BY 4.0 (https://creativecommons.org/licenses/by/4.0/legalcode#languages)	2025-10-15 03:08:57-0300			Rio de Janeiro Botanical Garden		04.936.616/0001-20			JBRJ	RB	RB - Rio de Janeiro Botanical Garden Herbarium Collection		PreservedSpecimen				urn:catalog:JBRJ:RB:1591177	RB01591177	783	P.H.A. Melo																							RB 890602	Árvore, terrestre, entorno do afloramento, vegetação relacionada a afloramento calcário, flores creme, odor doce															2002-12-31				2002	12	31																				Brasil	BR	Minas Gerais		Pains	Fazenda Amargoso, MG 439 Km 16													-20.3930555	-45.6463889						20º23´35´´	45º38´47´´W																																	P.H.A. Melo		2018-7-13												Trichilia clausseni C.DC.								Plantae					Meliaceae				Trichilia				clausseni			sp.		C.DC.					
5867704482				CC BY 4.0 (https://creativecommons.org/licenses/by/4.0/legalcode#languages)	2025-05-08 14:52:25-0300			Rio de Janeiro Botanical Garden		04.936.616/0001-20			JBRJ	RB	RB - Rio de Janeiro Botanical Garden Herbarium Collection		PreservedSpecimen			"{""project"" : ""Vegetação sobre rochas calcárias na Caatinga, Cerrado e Mata Atlântica""}"	urn:catalog:JBRJ:RB:1583923	RB01583923	558	P.H.A. Melo; F.V. Bezerra																							RB 884147	Trepadeira, saxícola. Prensada em álcool 70, preservada em sílica!															2003-4-15				2003	4	15							Interior do afloramento, vegetação relacionada a afloramento calcário													Brasil	BR	Minas Gerais		Pains	Fazenda Amargoso, MG 439 Km 16													-20.3872222	-45.6497222						20º23´14´´	45º38´59´´W																																															Cucurbitaceae								Plantae					Cucurbitaceae								CUCURBITACEAE			fam.							
5867703791				CC BY 4.0 (https://creativecommons.org/licenses/by/4.0/legalcode#languages)	2025-10-10 18:47:25-0300			Rio de Janeiro Botanical Garden		04.936.616/0001-20			JBRJ	RB	RB - Rio de Janeiro Botanical Garden Herbarium Collection		PreservedSpecimen			"{""project"" : ""Vegetação sobre rochas calcárias na Caatinga, Cerrado e Mata Atlântica""}"	urn:catalog:JBRJ:RB:1583987	RB01583987	2435	P.H.A. Melo; R.M. Santos																							RB 884210																2006-11-25				2006	11	25																				Brasil	BR	Minas Gerais		Pains	Nascentes do Rio São Miguel, Região da Onça													-20.4311111	-45.6188889						20º25´52´´	45º37´8´´W																															cf.		T. Fernandes		2025-9												Eugenia cf. florida DC.								Plantae					Myrtaceae				Eugenia				florida			sp.		DC.					
5867703719				CC BY 4.0 (https://creativecommons.org/licenses/by/4.0/legalcode#languages)	2025-09-24 20:42:41-0300			Rio de Janeiro Botanical Garden		04.936.616/0001-20			JBRJ	RB	RB - Rio de Janeiro Botanical Garden Herbarium Collection		PreservedSpecimen				urn:catalog:JBRJ:RB:1591442	RB01591442	482	P.H.A. Melo																							RB 890822	Trepadeira, saxícola, interior do afloramento, vegetação relacionada a afloramento calcário															2003-3-22				2003	3	22																				Brasil	BR	Minas Gerais		Pains	Fazenda Amargoso, MG 439, Km 16													-20.3872222	-45.6497222						20º23´14´´	45º38´59´´W																																															Cucurbitaceae								Plantae					Cucurbitaceae								CUCURBITACEAE			fam.							
5867703513				CC BY 4.0 (https://creativecommons.org/licenses/by/4.0/legalcode#languages)	2025-09-22 12:58:33-0300			Rio de Janeiro Botanical Garden		04.936.616/0001-20			JBRJ	RB	RB - Rio de Janeiro Botanical Garden Herbarium Collection		PreservedSpecimen				urn:catalog:JBRJ:RB:1591216	RB01591216	2442	P.H.A. Melo; A.V.A. Souza																							RB 890641	Árvore, terrícola, entorno do afloramento, flores amareladas															2006-10				2006	10																					Brasil	BR	Minas Gerais		Pains	Fazenda Posse Grande, proximidades da CSN													-20.3386111	-45.5875000						20º20´19´´	45º35´15´´W																																															Nectandra								Plantae					Lauraceae				Nectandra				Nectandra			gen.							
5867703352				CC BY 4.0 (https://creativecommons.org/licenses/by/4.0/legalcode#languages)	2025-09-22 12:48:16-0300			Rio de Janeiro Botanical Garden		04.936.616/0001-20			JBRJ	RB	RB - Rio de Janeiro Botanical Garden Herbarium Collection		PreservedSpecimen				urn:catalog:JBRJ:RB:1591210	RB01591210	2454	P.H.A. Melo; A.V.A. Souza																							RB 890635	Árvore, terrícola, margem de curso d´água, flor branca															2006-10				2006	10																					Brasil	BR	Minas Gerais		Pains	Fazenda Posse Grande, proximidades da CSN													-20.3386111	-45.5875000						20º20´19´´	45º35´15´´W																																	P. Moraes		2018-7-16												Nectandra nitidula Nees & Mart.								Plantae					Lauraceae				Nectandra				nitidula			sp.		Nees & Mart.					
5867700999				CC BY 4.0 (https://creativecommons.org/licenses/by/4.0/legalcode#languages)	2025-05-09 11:18:08-0300			Rio de Janeiro Botanical Garden		04.936.616/0001-20			JBRJ	RB	RB - Rio de Janeiro Botanical Garden Herbarium Collection		PreservedSpecimen			"{""project"" : ""Vegetação sobre rochas calcárias na Caatinga, Cerrado e Mata Atlântica""}"	urn:catalog:JBRJ:RB:1583963	RB01583963	1686	P.H.A Melo; H.S. Almeida																							RB 884186																2006-1-8				2006	1	8																				Brasil	BR	Minas Gerais		Arcos	Fazenda Faroeste, margem direita do Rio São Miguel													-20.2663889	-45.6602778						20º15´59´´	45º39´37´´W																																	P. Moraes		2018-7-16												Nectandra nitidula Nees & Mart.								Plantae					Lauraceae				Nectandra				nitidula			sp.		Nees & Mart.					
5867700898				CC BY 4.0 (https://creativecommons.org/licenses/by/4.0/legalcode#languages)	2025-05-09 11:20:52-0300			Rio de Janeiro Botanical Garden		04.936.616/0001-20			JBRJ	RB	RB - Rio de Janeiro Botanical Garden Herbarium Collection		PreservedSpecimen			"{""project"" : ""Vegetação sobre rochas calcárias na Caatinga, Cerrado e Mata Atlântica""}"	urn:catalog:JBRJ:RB:1583964	RB01583964	2416	P.H.A Melo; R.M. Santos																							RB 884187																2006-11-25				2006	11	25																				Brasil	BR	Minas Gerais		Pains	Nascentes do Rio São Miguel, Região do Onça													-20.4311111	-45.6188889						20º25´52´´	45º37´8´´W																																	P. Moraes		2018-7-16												Nectandra nitidula Nees & Mart.								Plantae					Lauraceae				Nectandra				nitidula			sp.		Nees & Mart.					
5867700852				CC BY 4.0 (https://creativecommons.org/licenses/by/4.0/legalcode#languages)	2025-05-09 11:28:03-0300			Rio de Janeiro Botanical Garden		04.936.616/0001-20			JBRJ	RB	RB - Rio de Janeiro Botanical Garden Herbarium Collection		PreservedSpecimen			"{""project"" : ""Vegetação sobre rochas calcárias na Caatinga, Cerrado e Mata Atlântica""}"	urn:catalog:JBRJ:RB:1583966	RB01583966	2442	P.H.A Melo; V.A. Souza																							RB 884189	árvore, terrícola, entorno do afloramento, flores amareladas															2006-10				2006	10								#													Brasil	BR	Minas Gerais		Pains	Fazenda Grande, proximidades da CSN													-20.3355555	-45.5875000						20º20´8´´	45º35´15´´W																																															Lauraceae								Plantae					Lauraceae								LAURACEAE			fam.							
5867700707				CC BY 4.0 (https://creativecommons.org/licenses/by/4.0/legalcode#languages)	2025-05-09 11:15:02-0300			Rio de Janeiro Botanical Garden		04.936.616/0001-20			JBRJ	RB	RB - Rio de Janeiro Botanical Garden Herbarium Collection		PreservedSpecimen			"{""project"" : ""Vegetação sobre rochas calcárias na Caatinga, Cerrado e Mata Atlântica""}"	urn:catalog:JBRJ:RB:1583962	RB01583962	2454	P.H.A Melo; A.V.A. Souza																							RB 884185																2006-10				2006	10																					Brasil	BR	Minas Gerais		Pains	Fazenda Posse Grande, proximidades da CSN													-20.3355555	-45.5875000						20º20´8´´	45º35´15´´W																																	P. Moraes		2018-7-16												Nectandra nitidula Nees & Mart.								Plantae					Lauraceae				Nectandra				nitidula			sp.		Nees & Mart.					
5867700538				CC BY 4.0 (https://creativecommons.org/licenses/by/4.0/legalcode#languages)	2025-09-24 12:55:13-0300			Rio de Janeiro Botanical Garden		04.936.616/0001-20			JBRJ	RB	RB - Rio de Janeiro Botanical Garden Herbarium Collection		PreservedSpecimen				urn:catalog:JBRJ:RB:1591308	RB01591308	891	P.H.A. Melo; M.D.C. da Cruz																							RB 890733	Árvore, terrícola, interior de afloramento, vegetação relacionada a afloramento calcário, flores brancas															2003-9-15				2003	9	15																				Brasil	BR	Minas Gerais		Arcos	Fazenda Faraoeste, margem direita do Rio São Miguel													-20.2672223	-45.5061111						20º16´2´´	45º30´22´´W																																	P.H.A. Melo		2005-6												Guazuma ulmifolia Lam.								Plantae					Malvaceae				Guazuma				ulmifolia			sp.		Lam.					
5867699651				CC BY 4.0 (https://creativecommons.org/licenses/by/4.0/legalcode#languages)	2025-05-30 14:03:14-0300			Rio de Janeiro Botanical Garden		04.936.616/0001-20			JBRJ	RB	RB - Rio de Janeiro Botanical Garden Herbarium Collection		PreservedSpecimen			"{""project"" : ""Vegetação sobre rochas calcárias na Caatinga, Cerrado e Mata Atlântica""}"	urn:catalog:JBRJ:RB:1584620	RB01584620	574	P.H.A. Melo; F.V. Bezerra																							RB 884706																2003-5-25				2003	5	25																				Brasil	BR	Minas Gerais		Pains	Fazenda Amargoso, MG 439 Km 16													-20.3872222	-45.6497222						20º23´14´´	45º38´59´´W																															cf.		P.H.A. Melo & J.A. Lombardi		2004-8												Wissadula cf. macrantha R.E.Fr.								Plantae					Malvaceae				Wissadula				macrantha			sp.		R.E.Fr.					
5867699336				CC BY 4.0 (https://creativecommons.org/licenses/by/4.0/legalcode#languages)	2025-09-22 12:50:55-0300			Rio de Janeiro Botanical Garden		04.936.616/0001-20			JBRJ	RB	RB - Rio de Janeiro Botanical Garden Herbarium Collection		PreservedSpecimen				urn:catalog:JBRJ:RB:1591213	RB01591213	1686	P.H.A. Melo; H.S. Almeida																							RB 890638	Árvore, terrícola, entorno do afloramento, flores creme-esverdeadas															2006-1-8				2006	1	8																				Brasil	BR	Minas Gerais		Arcos	Fazenda Faraoeste, margem direita do Rio São Miguel													-20.2663889	-45.6602778						20º15´59´´	45º39´37´´W																																	P. Moraes		2018-7-16												Nectandra nitidula Nees & Mart.								Plantae					Lauraceae				Nectandra				nitidula			sp.		Nees & Mart.					
5867698834				CC BY 4.0 (https://creativecommons.org/licenses/by/4.0/legalcode#languages)	2025-05-06 14:59:19-0300			Rio de Janeiro Botanical Garden		04.936.616/0001-20			JBRJ	RB	RB - Rio de Janeiro Botanical Garden Herbarium Collection		PreservedSpecimen			"{""project"" : ""Vegetação sobre rochas calcárias na Caatinga, Cerrado e Mata Atlântica""}"	urn:catalog:JBRJ:RB:1583790	RB01583790	2418	P.H.A. Melo; R.M. Santos																							RB 884019	Arbusto, terrícola, frutos imaturos verdes, amarelos quando maduros. Prensada em álcool 70, amostra preservada em sílica!															2006-11-25				2006	11	25							Interior do afloramento													Brasil	BR	Minas Gerais		Pains	Nascentes do Rio São Miguel, Região do Onça													-20.4311111	-45.6188889						20º25´52´´	45º37´8´´W																																															Myrtaceae								Plantae					Myrtaceae								MYRTACEAE			fam.							
